file,CERT,YEAR,QUARTER,column,raw_value,panel_value,match
93Q2.csv,8327,1993,2,SZLNRES,,,True
93Q2.csv,21511,1993,2,DEPIDOM,155848,155848.0,True
93Q2.csv,19544,1993,2,IGLSEC,0,0.0,True
93Q2.csv,8350,1993,2,RISDATE,19930630,19930630,True
93Q2.csv,27583,1993,2,DEPDOM,24129,24129.0,True
93Q2.csv,17049,1993,2,LSAORE,,,True
93Q2.csv,32551,1993,2,ROAPTX,0.2711787802604446,0.2711787802604446,True
93Q2.csv,12424,1993,2,IDNTCONR,0,0.0,True
93Q2.csv,27561,1993,2,ROAPTX,1.3641304733959032,1.3641304733959032,True
93Q2.csv,31905,1993,2,SZLNCI,,,True
93Q2.csv,32276,1993,2,NIMY,3.3415918552770534,3.3415918552770534,True
93Q2.csv,18475,1993,2,NTRER,-0.06578626772574436,-0.06578626772574436,True
93Q2.csv,7154,1993,2,P9LTOT,,,True
93Q2.csv,20877,1993,2,NUMEMP,222,222.0,True
93Q2.csv,13303,1993,2,NTRERESR,0,0.0,True
93Q2.csv,17587,1993,2,IDNCGTPR,0,0.0,True
93Q2.csv,26811,1993,2,SZLNCRCD,,,True
93Q2.csv,32908,1993,2,P9ASSET,80,80.0,True
93Q2.csv,28186,1993,2,NAME,MIFFLIN COUNTY S&LA,MIFFLIN COUNTY S&LA,True
93Q2.csv,26944,1993,2,ORE,41,41.0,True
93Q2.csv,14240,1993,2,LSAOA,,,True
93Q2.csv,3852,1993,2,SZLNHEL,,,True
93Q2.csv,14706,1993,2,SZLNCRCD,,,True
93Q3.csv,26280,1993,3,DEPIDOM,27247,27247.0,True
93Q3.csv,3556,1993,3,P3ASSET,,,True
93Q3.csv,30198,1993,3,EFFDATE,19930301,19930301,True
93Q3.csv,11422,1993,3,ROEINJR,14.30705571071586,14.30705571071586,True
93Q3.csv,33204,1993,3,LIAB,48883,48883.0,True
93Q3.csv,13415,1993,3,NOIJY,1.4210519660384173,1.4210519660384173,True
93Q3.csv,11466,1993,3,IDT1CER,0,0.0,True
93Q3.csv,30556,1993,3,DEPCSBQ,67415.792,67415.792,True
93Q3.csv,14039,1993,3,SZLNOTH,,,True
93Q3.csv,8288,1993,3,NONIX,487,487.0,True
93Q3.csv,248,1993,3,SZLNRES,,,True
93Q3.csv,20845,1993,3,NTLNLSR,0.04191943407349184,0.04191943407349184,True
93Q3.csv,19904,1993,3,DEPINS,53222,53222.0,True
93Q3.csv,182,1993,3,ROE,14.71,14.71,True
93Q3.csv,4122,1993,3,SC,15574,15574.0,True
93Q3.csv,10981,1993,3,NAMEFULL,SECURITY STATE BANK OF HAMMOND,SECURITY STATE BANK OF HAMMOND,True
93Q3.csv,2451,1993,3,LNNDEPC,,,True
93Q3.csv,13926,1993,3,INSDATE,19340221,19340221,True
93Q3.csv,16942,1993,3,NTLNLS,-18,-18.0,True
93Q3.csv,17230,1993,3,COREDEP,164878,164878.0,True
93Q3.csv,22746,1993,3,NCLNLSR,0.631677736066994,0.631677736066994,True
93Q3.csv,33644,1993,3,IDNCGTPR,0,0.0,True
93Q3.csv,15311,1993,3,ELNATRY,0.18,0.18,True
93Q3.csv,389,1993,3,DEPDOM,14691,14691.0,True
93Q3.csv,29624,1993,3,NAMEFULL,FIRST FEDERAL SAVINGS AND LOAN ASSOCIATION OF MCMINNVILLE,FIRST FEDERAL SAVINGS AND LOAN ASSOCIATION OF MCMINNVILLE,True
93Q3.csv,20872,1993,3,LSAORE,,,True
93Q3.csv,18804,1993,3,LNLSNET,36468,36468.0,True
93Q3.csv,31696,1993,3,NFAA,0,0,True
93Q3.csv,32307,1993,3,EQ,2071,2071.0,True
93Q3.csv,25702,1993,3,EQV,7.419515536459306,7.419515536459306,True
93Q3.csv,4765,1993,3,LSASCDBT,,,True
93Q3.csv,12489,1993,3,NTRENRSR,0,0.0,True
93Q3.csv,3046,1993,3,LNATRESR,1.7364016736401675,1.7364016736401675,True
93Q3.csv,25638,1993,3,CALLFORM,34,34,True
93Q3.csv,27091,1993,3,IDNCGTPR,0,0.0,True
93Q3.csv,24229,1993,3,INTINCY,9.1079525112652,9.1079525112652,True
93Q3.csv,4029,1993,3,SZLNRES,,,True
93Q3.csv,11464,1993,3,ZIP,65613,65613,True
93Q3.csv,2850,1993,3,IDT1RWAJR,12.568553174648049,12.568553174648049,True
93Q3.csv,9266,1993,3,IDNCCIR,5.119924525563337,5.119924525563337,True
93Q3.csv,8900,1993,3,IDERNCVR,35.541666666666664,35.541666666666664,True
93Q3.csv,20882,1993,3,NOIJ,-325,-325.0,True
93Q3.csv,11942,1993,3,P3ASSET,,,True
93Q3.csv,24811,1993,3,TRUST,1,1,True
93Q3.csv,1078,1993,3,SZLNRES,,,True
93Q3.csv,12009,1993,3,NIM,13256,13256.0,True
93Q3.csv,936,1993,3,REPDTE,19930930,19930930,True
93Q3.csv,29857,1993,3,ZIP,66701,66701,True
93Q3.csv,30196,1993,3,COREDEP,113562,113562.0,True
93Q3.csv,18782,1993,3,TRADE,0,0.0,True
93Q4.csv,28617,1993,4,CITY,PLAINFIELD,PLAINFIELD,True
93Q4.csv,5861,1993,4,TRADE,0,0.0,True
93Q4.csv,1600,1993,4,NTRENRSR,0,0.0,True
93Q4.csv,12512,1993,4,QBPRCOMLDESC,CHICAGO,CHICAGO,True
93Q4.csv,8383,1993,4,REGAGNT,FDIC,FDIC,True
93Q4.csv,11682,1993,4,NAMEFULL,ANNA STATE BANK,ANNA STATE BANK,True
93Q4.csv,18933,1993,4,NONIIAY,0.87,0.87,True
93Q4.csv,17323,1993,4,LSAORE,,,True
93Q4.csv,22263,1993,4,ITAX,59,59.0,True
93Q4.csv,3653,1993,4,ELNATRY,0.06,0.06,True
93Q4.csv,16002,1993,4,LNLSDEPR,68.64610772031267,68.64610772031267,True
93Q4.csv,32393,1993,4,NTRERESR,0,0.0,True
93Q4.csv,8215,1993,4,SZLNCRCD,,,True
93Q4.csv,17662,1993,4,TRADE,0,0.0,True
93Q4.csv,29486,1993,4,CITY,KINGSTREE,KINGSTREE,True
93Q4.csv,5617,1993,4,NAMEHCR,,,True
93Q4.csv,31367,1993,4,REPDTE,19931231,19931231,True
93Q4.csv,14414,1993,4,DEPALLEX,,,True
93Q4.csv,1924,1993,4,DEPIDOM,25735,25735.0,True
93Q4.csv,28453,1993,4,DEPIDOM,120066,120066.0,True
93Q4.csv,8576,1993,4,IDERNCVR,205,205.0,True
93Q4.csv,14318,1993,4,TRUST,0,0,True
93Q4.csv,22497,1993,4,MSA_NAME,,,True
93Q4.csv,17233,1993,4,NIMY,5.116251048507065,5.116251048507065,True
93Q4.csv,27164,1993,4,STNAME,FLORIDA,FLORIDA,True
93Q4.csv,28856,1993,4,FEDDESC,ATLANTA,ATLANTA,True
93Q4.csv,26380,1993,4,OFFDOM,1,1.0,True
93Q4.csv,4885,1993,4,DEPCSBQ,10462285.5829,10462285.5829,True
93Q4.csv,7761,1993,4,SUBCHAPS,0,0,True
93Q4.csv,32710,1993,4,CBSA,"SAN LUIS OBISPO-PASO ROBLES, CA","SAN LUIS OBISPO-PASO ROBLES, CA",True
93Q4.csv,5632,1993,4,NOIJY,1.6339572336368149,1.6339572336368149,True
93Q4.csv,32995,1993,4,CBLRIND,,,True
93Q4.csv,14322,1993,4,BKCLASS,N,N,True
93Q4.csv,8821,1993,4,SZLAUTO,,,True
93Q4.csv,11607,1993,4,SZLNOTH,,,True
93Q4.csv,10325,1993,4,OFFDOM,1,1.0,True
93Q4.csv,14269,1993,4,SZLNCON,,,True
93Q4.csv,20389,1993,4,DEPBEFEX,,,True
93Q4.csv,19288,1993,4,NAMEFULL,"FIRST NATIONAL BANK, SALLISAW","FIRST NATIONAL BANK, SALLISAW",True
93Q4.csv,30464,1993,4,DEPUNINS,1511,1511,True
93Q4.csv,16265,1993,4,NTRENRSR,0,0.0,True
93Q4.csv,7704,1993,4,EQCSTKRX,0,0.0,True
93Q4.csv,5825,1993,4,IDT1CER,0,0.0,True
93Q4.csv,14245,1993,4,EQCSTKRX,0,0.0,True
93Q4.csv,2732,1993,4,RSSDHCR,1100082,1100082.0,True
93Q4.csv,33566,1993,4,IDNTCONR,0,0.0,True
93Q4.csv,33546,1993,4,TRADE,0,0.0,True
93Q4.csv,33341,1993,4,NCLNLSR,0,0.0,True
93Q4.csv,4760,1993,4,ASDRRES,,,True
93Q4.csv,23894,1993,4,SC,4530,4530.0,True
94Q1.csv,32730,1994,1,STALP,AL,AL,True
94Q1.csv,3922,1994,1,LNLSDEPR,73.22126906671512,73.22126906671512,True
94Q1.csv,10373,1994,1,DEP,128867,128867.0,True
94Q1.csv,15774,1994,1,LSAORE,,,True
94Q1.csv,3605,1994,1,LSAOA,,,True
94Q1.csv,1793,1994,1,MUTUAL,0,0,True
94Q1.csv,16931,1994,1,ROE,11.95,11.95,True
94Q1.csv,29426,1994,1,NTRERESR,0,0.0,True
94Q1.csv,12129,1994,1,NTRENRSR,0,0.0,True
94Q1.csv,15964,1994,1,INTINCY,7.615636087003205,7.615636087003205,True
94Q1.csv,12332,1994,1,NCRERESR,0,0.0,True
94Q1.csv,17476,1994,1,NETINBM,,,True
94Q1.csv,26498,1994,1,P3ASSET,,,True
94Q1.csv,8831,1994,1,RBC1AAJ,10.895725564933297,10.895725564933297,True
94Q1.csv,32307,1994,1,ELNANTR,0,0.0,True
94Q1.csv,28189,1994,1,NIM,412,412.0,True
94Q1.csv,7782,1994,1,ASTEMPM,1.9314799999999999,1.9314799999999999,True
94Q1.csv,26744,1994,1,RISDATE,19940331,19940331,True
94Q1.csv,4342,1994,1,LSASCDBT,,,True
94Q1.csv,5051,1994,1,DEPALLEX,,,True
94Q1.csv,26516,1994,1,OBSDIR,0,0.0,True
94Q1.csv,32144,1994,1,NOIJY,0.6535168924492677,0.6535168924492677,True
94Q1.csv,18182,1994,1,TRUST,0,0,True
94Q1.csv,12846,1994,1,IDNCOTHR,0,0.0,True
94Q1.csv,1214,1994,1,SZLNOTH,,,True
94Q1.csv,4744,1994,1,ROAPTX,2.0607042135537377,2.0607042135537377,True
94Q1.csv,522,1994,1,P3ASSET,,,True
94Q1.csv,3232,1994,1,ELNATR,7,7.0,True
94Q1.csv,10467,1994,1,NONIX,376,376.0,True
94Q1.csv,23990,1994,1,NIM,974,974.0,True
94Q1.csv,3706,1994,1,ELNATRY,0,0.0,True
94Q1.csv,8523,1994,1,RSSDID,49737,49737,True
94Q1.csv,19820,1994,1,INSAGNT1,BIF,BIF,True
94Q1.csv,23702,1994,1,OFFOA,0,0.0,True
94Q1.csv,15828,1994,1,SUBCHAPS,0,0,True
94Q1.csv,26217,1994,1,NONII,114,114.0,True
94Q1.csv,33189,1994,1,ACTIVE,1,1,True
94Q1.csv,226,1994,1,DEPBEFEX,,,True
94Q1.csv,18401,1994,1,ENDEFYMD,20050527,20050527.0,True
94Q1.csv,28761,1994,1,NCLNLSR,0.4448994787788533,0.4448994787788533,True
94Q1.csv,14008,1994,1,EQCSTKRX,0,0.0,True
94Q1.csv,27391,1994,1,EQCDIVNTINC,0,0.0,True
94Q1.csv,919,1994,1,DEP,162375,162375.0,True
94Q1.csv,14036,1994,1,HCTMULT,,,True
94Q1.csv,18803,1994,1,SZLNCON,,,True
94Q1.csv,25338,1994,1,SZLNHEL,,,True
94Q1.csv,90146,1994,1,CB,1,1.0,True
94Q1.csv,16502,1994,1,INTINCY,7.591624130997321,7.591624130997321,True
94Q1.csv,4605,1994,1,DEPBEFEX,,,True
94Q1.csv,18037,1994,1,LNATRESR,2.1816457197059522,2.1816457197059522,True
94Q2.csv,17892,1994,2,SZLNCI,,,True
94Q2.csv,9445,1994,2,SC,83268,83268.0,True
94Q2.csv,23457,1994,2,NAASSET,1058,1058,True
94Q2.csv,31280,1994,2,NONII,2,2.0,True
94Q2.csv,24382,1994,2,STCNTY,Miami-Dade,Miami-Dade,True
94Q2.csv,2214,1994,2,CBSA,"CODY, WY","CODY, WY",True
94Q2.csv,2171,1994,2,AOA,780,780,True
94Q2.csv,2500,1994,2,IDNTCIR,-0.7736231350156566,-0.7736231350156566,True
94Q2.csv,9275,1994,2,LIAB,223155,223155.0,True
94Q2.csv,9156,1994,2,ORE,22,22.0,True
94Q2.csv,23588,1994,2,SC,16509,16509.0,True
94Q2.csv,15361,1994,2,BKCLASS,NM,NM,True
94Q2.csv,12602,1994,2,DEPNIDOM,3529,3529.0,True
94Q2.csv,13006,1994,2,RSSDID,396954,396954,True
94Q2.csv,33746,1994,2,HCTMULT,,,True
94Q2.csv,12221,1994,2,P3ASSET,,,True
94Q2.csv,5722,1994,2,IDNCOTHR,0,0.0,True
94Q2.csv,20615,1994,2,ROA,0.813136674722743,0.813136674722743,True
94Q2.csv,16901,1994,2,NTRER,-1.4917951268025857,-1.4917951268025857,True
94Q2.csv,11491,1994,2,INTINC,4416,4416.0,True
94Q2.csv,3377,1994,2,NUMEMP,14,14.0,True
94Q2.csv,18265,1994,2,UC,0,0.0,True
94Q2.csv,22643,1994,2,LNRESNCR,1307.142857142857,1307.142857142857,True
94Q2.csv,16734,1994,2,NPERFV,2.0176957369361017,2.0176957369361017,True
94Q2.csv,17208,1994,2,EQV,11.067867995948179,11.067867995948179,True
94Q2.csv,13028,1994,2,EQV,7.714706445145135,7.714706445145135,True
94Q2.csv,10971,1994,2,SZLNCRCD,,,True
94Q2.csv,5536,1994,2,ROA,1.302890591808154,1.302890591808154,True
94Q2.csv,21919,1994,2,NTLNLSR,-0.33603784847345963,-0.33603784847345963,True
94Q2.csv,4255,1994,2,FDICDBSDESC,NEW YORK,NEW YORK,True
94Q2.csv,31127,1994,2,P3ASSET,,,True
94Q2.csv,9846,1994,2,EQTOT,655517,655517.0,True
94Q2.csv,33851,1994,2,FDICDBSDESC, DALLAS, DALLAS,True
94Q2.csv,30028,1994,2,NCCOMRER,0,0.0,True
94Q2.csv,10641,1994,2,AOAR,1.8134715025906734,1.8134715025906734,True
94Q2.csv,33691,1994,2,EQCDIV,,,True
94Q2.csv,2273,1994,2,STMULT,0,0,True
94Q2.csv,3361,1994,2,LSALNLS,,,True
94Q2.csv,8022,1994,2,ITAX,12109,12109.0,True
94Q2.csv,31217,1994,2,LNLSDEPR,99.98684185792966,99.98684185792966,True
94Q2.csv,33805,1994,2,ROA,-3.7119759650544544,-3.7119759650544544,True
94Q2.csv,10143,1994,2,PARCERT,0,0,True
94Q2.csv,25818,1994,2,OFFFOR,0,0.0,True
94Q2.csv,7604,1994,2,STNAME,PENNSYLVANIA,PENNSYLVANIA,True
94Q2.csv,8214,1994,2,LNLSDEPR,48.098917143204766,48.098917143204766,True
94Q2.csv,3076,1994,2,REGAGNT,FDIC,FDIC,True
94Q2.csv,13391,1994,2,LNLSDEPR,92.86588159715825,92.86588159715825,True
94Q2.csv,5796,1994,2,NTALLOTHR,0,0.0,True
94Q2.csv,14450,1994,2,DEPDOM,34605,34605.0,True
94Q2.csv,3702,1994,2,EQTOT,5441,5441.0,True
94Q3.csv,22772,1994,3,DEPDASTR,80.74,80.74,True
94Q3.csv,26575,1994,3,MUTUAL,1,1,True
94Q3.csv,11959,1994,3,REPDTE,19940930,19940930,True
94Q3.csv,8639,1994,3,NTRECOSR,0,0.0,True
94Q3.csv,4768,1994,3,REPDTE,19940930,19940930,True
94Q3.csv,28018,1994,3,LSAORE,,,True
94Q3.csv,9737,1994,3,OCCDISTDESC,null,,True
94Q3.csv,13272,1994,3,EEFFR,58.362989323843415,58.362989323843415,True
94Q3.csv,10647,1994,3,RISDATE,19940930,19940930,True
94Q3.csv,11295,1994,3,LIAB,41979,41979.0,True
94Q3.csv,29766,1994,3,LSALNLS,,,True
94Q3.csv,21267,1994,3,ERNASTR,81.34,81.34,True
94Q3.csv,29242,1994,3,OFFFOR,0,0.0,True
94Q3.csv,8288,1994,3,CALLFORM,34,34,True
94Q3.csv,15548,1994,3,NTCOMRER,0,0.0,True
94Q3.csv,1821,1994,3,NAMEHCR,BENTON FINANCIAL CORP,BENTON FINANCIAL CORP,True
94Q3.csv,26730,1994,3,NAASSET,0,0,True
94Q3.csv,16772,1994,3,NCLNLSR,0.05299015897047691,0.05299015897047691,True
94Q3.csv,19502,1994,3,EINTEXP,2588,2588.0,True
94Q3.csv,29505,1994,3,DEPDASTR,90.06,90.06,True
94Q3.csv,1110,1994,3,NTRENRSR,-1.8545530415430265,-1.8545530415430265,True
94Q3.csv,8481,1994,3,NCREMULR,0,0.0,True
94Q3.csv,27123,1994,3,IDNTCONR,-0.10487071084455805,-0.10487071084455805,True
94Q3.csv,15414,1994,3,INTAN,0,0.0,True
94Q3.csv,2036,1994,3,P3LTOT,,,True
94Q3.csv,1941,1994,3,ROA,1.6898140239702437,1.6898140239702437,True
94Q3.csv,27330,1994,3,DEPBEFEX,,,True
94Q3.csv,33705,1994,3,LSASCDBT,,,True
94Q3.csv,7430,1994,3,EINTEXP,640,640.0,True
94Q3.csv,3914,1994,3,NONII,1063,1063.0,True
94Q3.csv,23374,1994,3,STNAME,LOUISIANA,LOUISIANA,True
94Q3.csv,26247,1994,3,DEPDASTR,86.65,86.65,True
94Q3.csv,5304,1994,3,NUMEMP,107,107.0,True
94Q3.csv,11981,1994,3,IGLSEC,0,0.0,True
94Q3.csv,26508,1994,3,NETINBM,,,True
94Q3.csv,2691,1994,3,EFFDATE,19940331,19940331,True
94Q3.csv,9891,1994,3,NAASSET,2556,2556,True
94Q3.csv,30447,1994,3,ELNATR,-1,-1.0,True
94Q3.csv,4123,1994,3,IDNCGTPR,21.645021645021643,21.645021645021643,True
94Q3.csv,3365,1994,3,INTINCY,6.87397033556858,6.87397033556858,True
94Q3.csv,26798,1994,3,INSAGNT1,BIF,BIF,True
94Q3.csv,1960,1994,3,OBSDIR,0,0.0,True
94Q3.csv,8822,1994,3,SC,4997,4997.0,True
94Q3.csv,12515,1994,3,RISDATE,19940930,19940930,True
94Q3.csv,33749,1994,3,EEFFR,101.75057793777684,101.75057793777684,True
94Q3.csv,4822,1994,3,INTAN,9769,9769.0,True
94Q3.csv,15409,1994,3,ORE,9,9.0,True
94Q3.csv,23626,1994,3,NONIX,2179,2179.0,True
94Q3.csv,4180,1994,3,NALTOT,,,True
94Q3.csv,30904,1994,3,BKCLASS,SB,SB,True
94Q4.csv,29410,1994,4,NTALLOTHR,0,0.0,True
94Q4.csv,3649,1994,4,EQTOT,25768,25768.0,True
94Q4.csv,24156,1994,4,DEPIDOM,759333,759333.0,True
94Q4.csv,12241,1994,4,DEPINS,92763,92763.0,True
94Q4.csv,27535,1994,4,NTRERESR,0.05669810834493068,0.05669810834493068,True
94Q4.csv,22244,1994,4,NTREMULR,0,0.0,True
94Q4.csv,147,1994,4,TRUST,1,1,True
94Q4.csv,7899,1994,4,SZLNHEL,,,True
94Q4.csv,31939,1994,4,IDLNCORR,53.73098859315589,53.73098859315589,True
94Q4.csv,7329,1994,4,IDNTCONR,0.16178611875101118,0.16178611875101118,True
94Q4.csv,29090,1994,4,OFFOA,0,0.0,True
94Q4.csv,11702,1994,4,DEPFOR,,,True
94Q4.csv,16133,1994,4,LSALNLS,,,True
94Q4.csv,5474,1994,4,INTEXPY,3.475400103890964,3.475400103890964,True
94Q4.csv,6103,1994,4,OBSDIR,0,0.0,True
94Q4.csv,850,1994,4,ORE,51,51.0,True
94Q4.csv,28623,1994,4,ZIP,45215,45215,True
94Q4.csv,33789,1994,4,NAMEHCR,FIRST NATIONAL OF NEBRASKA INC,FIRST NATIONAL OF NEBRASKA INC,True
94Q4.csv,13411,1994,4,SZLNOTH,,,True
94Q4.csv,22425,1994,4,DEPFOR,,,True
94Q4.csv,32221,1994,4,NTREMULR,0,0.0,True
94Q4.csv,28672,1994,4,REGAGNT,OTS,OTS,True
94Q4.csv,17119,1994,4,DEPNIDOM,3887,3887.0,True
94Q4.csv,21905,1994,4,NAMEFULL,SUNWEST BANK OF FARMINGTON,SUNWEST BANK OF FARMINGTON,True
94Q4.csv,26324,1994,4,FLDOFF,ATLANTA,ATLANTA,True
94Q4.csv,8101,1994,4,ORE,0,0.0,True
94Q4.csv,21051,1994,4,NTALLOTHR,0,0.0,True
94Q4.csv,21679,1994,4,IGLSEC,0,0.0,True
94Q4.csv,11345,1994,4,RBCRWAJ,24.82432490061267,24.82432490061267,True
94Q4.csv,16276,1994,4,LNRESNCR,448.81889763779526,448.81889763779526,True
94Q4.csv,25718,1994,4,EINTEXP,2027,2027.0,True
94Q4.csv,8180,1994,4,LIAB,151883,151883.0,True
94Q4.csv,25340,1994,4,CALLFORM,34,34,True
94Q4.csv,14085,1994,4,ESTYMD,18630901,18630901,True
94Q4.csv,26295,1994,4,STCNTY,Arapahoe,Arapahoe,True
94Q4.csv,12790,1994,4,NCRER,0.1943634596695821,0.1943634596695821,True
94Q4.csv,5065,1994,4,SZLNCI,,,True
94Q4.csv,33823,1994,4,ROAPTX,1.633952917178361,1.633952917178361,True
94Q4.csv,5510,1994,4,NOIJ,39433.54,39433.54,True
94Q4.csv,29120,1994,4,OFFFOR,0,0.0,True
94Q4.csv,9419,1994,4,OFFOA,0,0.0,True
94Q4.csv,8093,1994,4,NCLNLSR,0.4438003804003261,0.4438003804003261,True
94Q4.csv,10246,1994,4,DEPNIDOM,1453,1453.0,True
94Q4.csv,1040,1994,4,OFFDOM,3,3.0,True
94Q4.csv,20119,1994,4,CHBAL,19123,19123.0,True
94Q4.csv,19558,1994,4,SC,16684,16684.0,True
94Q4.csv,8492,1994,4,REGAGNT,FDIC,FDIC,True
94Q4.csv,496,1994,4,IDNCGTPR,0,0.0,True
94Q4.csv,3377,1994,4,DEPDOM,30484,30484.0,True
94Q4.csv,31905,1994,4,SZLNRES,,,True
95Q1.csv,26760,1995,1,NTRENRSR,0,0.0,True
95Q1.csv,29018,1995,1,EQCDIV,1332,1332.0,True
95Q1.csv,32267,1995,1,NCREMULR,0,0.0,True
95Q1.csv,27178,1995,1,IDT1RWAJR,18.17351396347617,18.17351396347617,True
95Q1.csv,18431,1995,1,FDICDBSDESC,KANSAS CITY,KANSAS CITY,True
95Q1.csv,32432,1995,1,NONII,874,874.0,True
95Q1.csv,848,1995,1,NETINC,318,318.0,True
95Q1.csv,27746,1995,1,EEFFR,60.952865378094266,60.952865378094266,True
95Q1.csv,7799,1995,1,ID,7799_19950331,7799_19950331,True
95Q1.csv,22302,1995,1,NCRERESR,24.083769633507853,24.083769633507853,True
95Q1.csv,23349,1995,1,P9LTOT,,,True
95Q1.csv,20473,1995,1,EXTRA,0,0.0,True
95Q1.csv,16819,1995,1,OBSDIR,0,0.0,True
95Q1.csv,5617,1995,1,RBCRWAJ,56.043720531504505,56.043720531504505,True
95Q1.csv,31119,1995,1,NAASSET,0,0,True
95Q1.csv,3010,1995,1,EXTRA,0,0.0,True
95Q1.csv,1410,1995,1,SZLAUTO,,,True
95Q1.csv,14074,1995,1,STMULT,0,0,True
95Q1.csv,26470,1995,1,NETINC,344,344.0,True
95Q1.csv,13815,1995,1,NTALLOTHR,0,0.0,True
95Q1.csv,32724,1995,1,LNNDEPC,,,True
95Q1.csv,10639,1995,1,BKCLASS,NM,NM,True
95Q1.csv,18620,1995,1,IDNCOTHR,0,0.0,True
95Q1.csv,14117,1995,1,IDNTCIR,6.398687448728466,6.398687448728466,True
95Q1.csv,4126,1995,1,ROE,17.94,17.94,True
95Q1.csv,11870,1995,1,SC,2442598,2442598.0,True
95Q1.csv,33237,1995,1,LNLSNET,633524,633524.0,True
95Q1.csv,5417,1995,1,COREDEP,33562,33562.0,True
95Q1.csv,3922,1995,1,DEPINS,841416,841416.0,True
95Q1.csv,23263,1995,1,LSAORE,,,True
95Q1.csv,17446,1995,1,FREPO,0,0.0,True
95Q1.csv,8882,1995,1,DEPIDOM,232697,232697.0,True
95Q1.csv,26486,1995,1,ROE,9.94,9.94,True
95Q1.csv,15153,1995,1,HCTMULT,1,1.0,True
95Q1.csv,14717,1995,1,IDNCOTHR,0,0.0,True
95Q1.csv,27743,1995,1,AOAR,2.290633917354084,2.290633917354084,True
95Q1.csv,33819,1995,1,NUMEMP,14,14.0,True
95Q1.csv,3579,1995,1,NTRECOSR,0,0.0,True
95Q1.csv,2727,1995,1,RBC1AAJ,15.476555317192767,15.476555317192767,True
95Q1.csv,29528,1995,1,ROAPTX,0.9760368861116808,0.9760368861116808,True
95Q1.csv,7645,1995,1,SZLAUTO,,,True
95Q1.csv,33109,1995,1,EQCSTKRX,,,True
95Q1.csv,3109,1995,1,OBSDIR,0,0.0,True
95Q1.csv,18770,1995,1,FLDOFF,MONTGOMERY,MONTGOMERY,True
95Q1.csv,22406,1995,1,EQ,26425,26425.0,True
95Q1.csv,17731,1995,1,NONIXAY,2.8064211911744894,2.8064211911744894,True
95Q1.csv,8486,1995,1,NTRER,0,0.0,True
95Q1.csv,10374,1995,1,LNNDEPC,,,True
95Q1.csv,28243,1995,1,LNRESNCR,0,0.0,True
95Q1.csv,420,1995,1,REGAGNT,FDIC,FDIC,True
95Q2.csv,2733,1995,2,QBPRCOMLDESC,CHICAGO,CHICAGO,True
95Q2.csv,10992,1995,2,SZLNHEL,,,True
95Q2.csv,17138,1995,2,LNNDEPC,,,True
95Q2.csv,94,1995,2,INTINC,2955,2955.0,True
95Q2.csv,32715,1995,2,DEPALLEX,,,True
95Q2.csv,32288,1995,2,ID,32288_19950630,32288_19950630,True
95Q2.csv,8728,1995,2,NTRECOSR,0,0.0,True
95Q2.csv,16601,1995,2,EQTOT,2946,2946.0,True
95Q2.csv,10845,1995,2,NETINC,197,197.0,True
95Q2.csv,2379,1995,2,ELNATRY,0.08,0.08,True
95Q2.csv,18558,1995,2,EXTRA,0,0.0,True
95Q2.csv,30456,1995,2,P3LTOT,,,True
95Q2.csv,11939,1995,2,SUBCHAPS,0,0,True
95Q2.csv,22375,1995,2,IGLSEC,2,2.0,True
95Q2.csv,5576,1995,2,LNNDEPC,,,True
95Q2.csv,33546,1995,2,ROA,0.6439042211498941,0.6439042211498941,True
95Q2.csv,24343,1995,2,SPECGRPDESC,ALL OTHER UNDER 1 BILLION,ALL OTHER UNDER 1 BILLION,True
95Q2.csv,4752,1995,2,FREPO,825,825.0,True
95Q2.csv,21342,1995,2,EQV,15.920365955801815,15.920365955801815,True
95Q2.csv,13130,1995,2,SZLAUTO,,,True
95Q2.csv,29513,1995,2,ASDROTH,,,True
95Q2.csv,8185,1995,2,SZLNCRCD,,,True
95Q2.csv,27303,1995,2,CBSA,"SCOTTSBLUFF, NE","SCOTTSBLUFF, NE",True
95Q2.csv,11942,1995,2,INSDATE,19340115,19340115,True
95Q2.csv,26795,1995,2,CITY,HAMPSTEAD,HAMPSTEAD,True
95Q2.csv,6727,1995,2,NALTOT,,,True
95Q2.csv,1400,1995,2,INTINC,1348,1348.0,True
95Q2.csv,5018,1995,2,STNAME,MICHIGAN,MICHIGAN,True
95Q2.csv,5434,1995,2,NTREMULR,0,0.0,True
95Q2.csv,20349,1995,2,EQCSTKRX,,,True
95Q2.csv,14026,1995,2,IDT1RWAJR,15.414182770403828,15.414182770403828,True
95Q2.csv,3026,1995,2,NTLNLSR,0.08680252425731462,0.08680252425731462,True
95Q2.csv,25066,1995,2,EQTOT,4445,4445.0,True
95Q2.csv,11313,1995,2,NAMEHCR,,,True
95Q2.csv,33746,1995,2,EXTRA,0,0.0,True
95Q2.csv,14876,1995,2,INTEXPY,3.730057267264715,3.730057267264715,True
95Q2.csv,33416,1995,2,SZLNOTH,,,True
95Q2.csv,33671,1995,2,NTRERESR,0,0.0,True
95Q2.csv,19733,1995,2,LNLSNET,33292,33292.0,True
95Q2.csv,18677,1995,2,RBC1AAJ,7.885484681064792,7.885484681064792,True
